Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,max_power (in bph),Mileage Unit,Mileage,Engine (CC),car_age,price_per_km
2132,Maruti,2011,190000,92500,Petrol,Individual,Manual,Second Owner,5,67.1,kmpl,20.92,998,14,2.054054054054054
2138,Maruti,2018,650000,35000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,22.0,1197,7,18.571428571428573
2151,Hyundai,2015,869999,120000,Diesel,Individual,Manual,First Owner,5,126.2,kmpl,22.7,1582,10,7.249991666666666
2161,Chevrolet,2013,200000,70000,Diesel,Individual,Manual,First Owner,5,76.9,kmpl,22.1,1248,12,2.857142857142857
2162,Volkswagen,2018,650000,53000,Diesel,Individual,Manual,First Owner,5,88.0,kmpl,20.14,1498,7,12.264150943396226
2164,Hyundai,2018,330000,70000,Petrol,Individual,Manual,First Owner,5,68.05,kmpl,20.3,998,7,4.714285714285714
2165,Hyundai,2019,399000,4000,Petrol,Individual,Manual,First Owner,5,68.0,kmpl,20.3,1086,6,99.75
2166,Hyundai,2012,250000,103000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,13,2.4271844660194173
2168,Maruti,2013,375000,77000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.9,1248,12,4.87012987012987
2169,Volkswagen,2012,375000,90000,Diesel,Individual,Manual,First Owner,5,103.6,kmpl,20.54,1598,13,4.166666666666667
2170,Hyundai,2013,445000,87185,Diesel,Individual,Manual,Second Owner,5,126.3,kmpl,22.32,1582,12,5.104089006136377
2172,Hyundai,2016,611000,77000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,9,7.935064935064935
2176,Hyundai,2012,390000,100000,Diesel,Individual,Manual,Second Owner,5,126.32,kmpl,22.32,1582,13,3.9
2179,Toyota,2015,500000,125000,Diesel,Individual,Manual,First Owner,5,67.05,kmpl,23.59,1364,10,4.0
2184,Maruti,2013,185000,80000,Petrol,Individual,Manual,Second Owner,5,47.3,kmpl,22.74,796,12,2.3125
2185,Maruti,2018,550000,30000,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,7,18.333333333333332
2191,Tata,2010,320000,42000,Diesel,Individual,Manual,First Owner,5,69.0,kmpl,23.03,1396,15,7.619047619047619
2192,Maruti,2016,350000,17000,Petrol,Individual,Automatic,First Owner,5,67.04,kmpl,23.1,998,9,20.58823529411765
2193,Maruti,2018,500000,40000,Petrol,Individual,Automatic,First Owner,5,81.8,kmpl,22.0,1197,7,12.5
2202,Maruti,2012,350000,70000,Diesel,Individual,Manual,Second Owner,5,88.8,kmpl,21.5,1248,13,5.0
2208,Hyundai,2019,1050000,27000,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,21.38,1396,6,38.888888888888886
2209,Maruti,2014,490000,50000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,11,9.8
2211,Maruti,2013,190000,60000,Petrol,Individual,Manual,Second Owner,5,47.3,kmpl,22.74,796,12,3.1666666666666665
2214,Maruti,2016,270000,60000,Petrol,Individual,Manual,Second Owner,5,47.3,kmpl,22.74,796,9,4.5
2215,Hyundai,2008,170000,70000,Petrol,Individual,Manual,Third Owner,5,68.05,kmpl,19.81,1086,17,2.4285714285714284
2216,Maruti,2018,764000,25000,Petrol,Individual,Manual,First Owner,5,91.1,kmpl,20.73,1373,7,30.56
2220,Hyundai,2017,280000,31000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,8,9.03225806451613
2225,Volkswagen,2011,350000,110000,Diesel,Individual,Manual,Second Owner,5,103.6,kmpl,20.54,1598,14,3.1818181818181817
2227,Maruti,2017,570000,35000,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,8,16.285714285714285
2231,Maruti,2014,185000,10300,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.74,796,11,17.961165048543688
2233,Maruti,2019,760000,3000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.01,1197,6,253.33333333333334
2235,Maruti,2018,700000,13000,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,7,53.84615384615385
2238,Maruti,2016,220000,40000,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.74,796,9,5.5
2241,Hyundai,2017,650000,80000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,21.19,1396,8,8.125
2243,Maruti,2017,380000,30000,CNG,Individual,Manual,First Owner,5,61.7,km/kg,21.94,1196,8,12.666666666666666
2244,Toyota,2012,415000,125000,Diesel,Individual,Manual,Second Owner,5,87.2,kmpl,21.43,1364,13,3.32
2245,Hyundai,2012,225000,110000,Petrol,Individual,Manual,First Owner,5,68.05,kmpl,19.81,1086,13,2.0454545454545454
2246,Maruti,2013,600000,30000,Diesel,Individual,Manual,Second Owner,7,88.76,kmpl,20.77,1248,12,20.0
2247,Maruti,2014,620000,148000,Diesel,Individual,Manual,Second Owner,7,88.8,kmpl,20.77,1248,11,4.1891891891891895
2254,Tata,2014,280000,60000,Diesel,Individual,Manual,Second Owner,5,88.7,kmpl,23.0,1248,11,4.666666666666667
2259,Maruti,2012,370000,60000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.9,1248,13,6.166666666666667
2260,Maruti,2020,550000,15000,Petrol,Individual,Manual,First Owner,5,88.5,kmpl,23.26,1197,5,36.666666666666664
2263,Hyundai,2017,385000,42000,Petrol,Individual,Manual,Second Owner,5,68.05,kmpl,19.81,1086,8,9.166666666666666
2271,Maruti,2013,650000,170000,Diesel,Individual,Manual,Third Owner,7,88.76,kmpl,20.77,1248,12,3.823529411764706
2273,Maruti,2012,180000,80000,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.74,796,13,2.25
2274,Hyundai,2013,200000,57000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,12,3.508771929824561
2275,Hyundai,2014,300000,100000,Petrol,Individual,Manual,First Owner,5,68.05,kmpl,19.81,1086,11,3.0
2277,Maruti,2014,267000,40000,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.74,796,11,6.675
2286,Hyundai,2017,250000,50000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,8,5.0
2287,Maruti,2009,135000,100000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,16,1.35
2288,Hyundai,2011,500000,80000,Diesel,Individual,Manual,First Owner,5,126.32,kmpl,22.32,1582,14,6.25
2296,Maruti,2008,112999,80000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,17,1.4124875
2298,Ford,2012,325000,150000,Diesel,Individual,Manual,First Owner,5,68.0,kmpl,20.0,1399,13,2.1666666666666665
2306,Hyundai,2017,650000,22200,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,8,29.27927927927928
2308,Maruti,2016,500000,32000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.4,1197,9,15.625
2312,Renault,2016,645000,120000,Diesel,Individual,Manual,First Owner,5,83.8,kmpl,19.87,1461,9,5.375
2316,Maruti,2011,114999,10000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,14,11.4999
2323,Maruti,2018,575000,10000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.89,1197,7,57.5
2327,Renault,2016,650000,80000,Diesel,Individual,Manual,First Owner,5,108.45,kmpl,19.72,1461,9,8.125
2330,Maruti,2009,145000,150000,Diesel,Individual,Manual,Third Owner,5,73.9,kmpl,21.1,1248,16,0.9666666666666667
2336,Chevrolet,2013,246000,56000,Diesel,Dealer,Manual,First Owner,5,74.0,kmpl,22.1,1248,12,4.392857142857143
2339,Volkswagen,2015,560000,43001,Diesel,Dealer,Manual,First Owner,5,108.6,kmpl,22.27,1498,10,13.022952954582452
2341,Maruti,2019,470000,9000,Petrol,Dealer,Automatic,First Owner,5,67.04,kmpl,21.63,998,6,52.22222222222222
2346,Hyundai,2017,850000,35000,Diesel,Individual,Manual,Third Owner,5,126.2,kmpl,22.0,1582,8,24.285714285714285
2347,Renault,2013,550000,100600,Diesel,Individual,Manual,Third Owner,5,83.8,kmpl,20.46,1461,12,5.467196819085487
2348,Maruti,2013,480000,105000,Diesel,Individual,Manual,Third Owner,5,74.0,kmpl,23.4,1248,12,4.571428571428571
2352,Maruti,2010,320000,60000,Petrol,Individual,Manual,Second Owner,5,85.8,kmpl,21.1,1197,15,5.333333333333333
2355,Hyundai,2016,725000,120000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,9,6.041666666666667
2356,Volkswagen,2011,325000,134000,Diesel,Individual,Manual,Second Owner,5,73.9,kmpl,22.07,1199,14,2.425373134328358
2357,Ford,2014,320000,120000,Diesel,Individual,Manual,Third Owner,5,68.05,kmpl,20.0,1399,11,2.6666666666666665
2360,Maruti,2016,350000,120000,Diesel,Individual,Manual,Third Owner,5,73.94,kmpl,23.2,1248,9,2.9166666666666665
2361,Hyundai,2011,470000,89000,Diesel,Individual,Manual,First Owner,5,90.0,kmpl,23.0,1396,14,5.280898876404494
2368,Maruti,2018,680000,28000,Petrol,Individual,Automatic,First Owner,5,81.8,kmpl,21.21,1197,7,24.285714285714285
2371,Hyundai,2014,280000,90000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,11,3.111111111111111
2373,Volkswagen,2013,400000,120000,Diesel,Individual,Manual,Second Owner,5,103.6,kmpl,20.54,1598,12,3.3333333333333335
2375,Hyundai,2014,475000,83000,Diesel,Individual,Manual,Second Owner,5,88.73,kmpl,22.54,1396,11,5.72289156626506
2388,Tata,2018,450000,75000,Petrol,Individual,Manual,First Owner,5,84.0,kmpl,20.3,1199,7,6.0
2393,Maruti,2017,400000,52000,Petrol,Individual,Manual,First Owner,5,67.0,kmpl,21.63,998,8,7.6923076923076925
2395,Volkswagen,2012,361000,90000,Diesel,Individual,Manual,First Owner,5,103.6,kmpl,20.54,1598,13,4.011111111111111
2396,Hyundai,2013,390000,53000,Diesel,Individual,Manual,Second Owner,5,88.76,kmpl,21.9,1396,12,7.3584905660377355
2398,Maruti,2013,500000,53000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.9,1248,12,9.433962264150944
2399,Maruti,2011,200000,50600,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,14,3.952569169960474
2408,Maruti,2018,580000,120000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,7,4.833333333333333
2410,Maruti,2019,660000,10000,Petrol,Individual,Automatic,First Owner,5,83.1,kmpl,21.4,1197,6,66.0
2411,Hyundai,2014,220000,10000,Petrol,Individual,Manual,First Owner,5,68.05,kmpl,20.3,998,11,22.0
2414,Maruti,2019,509999,10000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.21,1197,6,50.9999
2418,Hyundai,2019,950000,15000,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,22.1,1396,6,63.333333333333336
2425,Maruti,2013,356000,70000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,23.4,1248,12,5.085714285714285
2431,Maruti,2013,355000,170000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.9,1248,12,2.088235294117647
2436,Maruti,2011,242000,120000,Diesel,Individual,Manual,First Owner,5,88.8,kmpl,21.5,1248,14,2.0166666666666666
2438,Ford,2014,500000,130000,Diesel,Individual,Manual,Second Owner,5,98.59,kmpl,22.77,1498,11,3.8461538461538463
2441,Maruti,2020,654000,1000,Petrol,Individual,Automatic,First Owner,5,81.8,kmpl,21.21,1197,5,654.0
2443,Maruti,2019,600000,18000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.21,1197,6,33.333333333333336
2444,Maruti,2016,459999,60000,Petrol,Individual,Manual,First Owner,5,83.14,kmpl,20.85,1197,9,7.66665
2445,Renault,2018,275000,20000,Petrol,Individual,Manual,First Owner,5,67.0,kmpl,23.01,999,7,13.75
2449,Maruti,2006,94500,44000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,19,2.147727272727273
2456,Hyundai,2017,1110000,186000,Diesel,Individual,Manual,First Owner,5,126.2,kmpl,19.67,1582,8,5.967741935483871
2457,Maruti,2014,570000,79000,Diesel,Individual,Manual,Second Owner,7,88.76,kmpl,20.77,1248,11,7.215189873417722
2461,Tata,2015,350000,60000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.95,1248,10,5.833333333333333
2464,Maruti,2019,550000,11500,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.21,1197,6,47.82608695652174
2465,Hyundai,2012,180000,56000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,13,3.2142857142857144
2471,Maruti,2011,170000,175000,Diesel,Individual,Manual,Second Owner,5,73.9,kmpl,21.1,1248,14,0.9714285714285714
2474,Maruti,2014,409999,150000,Diesel,Individual,Manual,Third Owner,5,74.0,kmpl,23.4,1248,11,2.7333266666666667
2475,Hyundai,2012,350000,110000,Diesel,Individual,Manual,Third Owner,5,90.0,kmpl,23.0,1396,13,3.1818181818181817
2477,Maruti,2010,135000,95000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,15,1.4210526315789473
2478,Maruti,2010,220000,100000,Diesel,Individual,Manual,First Owner,5,73.9,kmpl,21.1,1248,15,2.2
2480,Maruti,2014,500000,84000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,23.4,1248,11,5.9523809523809526
2481,Hyundai,2016,875000,40000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,9,21.875
2485,Maruti,2011,175000,175000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,14,1.0
2488,Hyundai,2019,420000,20000,Petrol,Individual,Manual,Second Owner,5,68.0,kmpl,20.3,1086,6,21.0
2491,Maruti,2012,180000,70000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,13,2.5714285714285716
2492,Maruti,2007,118000,110000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,18,1.0727272727272728
2495,Maruti,2009,170000,90000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,16,1.8888888888888888
2503,Hyundai,2010,180000,120000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,15,1.5
2504,Maruti,2009,155000,120000,Diesel,Individual,Manual,First Owner,5,73.9,kmpl,21.1,1248,16,1.2916666666666667
2506,Hyundai,2011,250000,70000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,14,3.5714285714285716
2509,Volkswagen,2017,550000,50000,Diesel,Individual,Manual,First Owner,5,108.62,kmpl,21.66,1498,8,11.0
2515,Maruti,2013,380000,76000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,22.9,1248,12,5.0
2519,Renault,2019,650000,5000,Petrol,Individual,Manual,First Owner,7,72.0,kmpl,20.0,999,6,130.0
2521,Maruti,2013,350000,85000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.9,1248,12,4.117647058823529
2523,Maruti,2018,650000,15000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,21.21,1197,7,43.333333333333336
2526,Hyundai,2019,1200000,40000,Diesel,Individual,Manual,First Owner,5,126.2,kmpl,22.0,1582,6,30.0
2528,Hyundai,2015,850000,108000,Diesel,Individual,Manual,First Owner,5,126.2,kmpl,19.67,1582,10,7.87037037037037
2538,Maruti,2015,320000,60000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,10,5.333333333333333
2543,Tata,2016,325000,50000,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,23.0,1248,9,6.5
2544,Hyundai,2014,215000,50000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,11,4.3
2545,Maruti,2018,560000,25000,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,22.0,1197,7,22.4
2546,Maruti,2017,400000,30000,Petrol,Individual,Automatic,Second Owner,5,67.04,kmpl,23.1,998,8,13.333333333333334
2547,Ford,2017,725000,45000,Diesel,Individual,Manual,First Owner,5,98.96,kmpl,23.0,1498,8,16.11111111111111
2549,Hyundai,2013,229999,39000,Petrol,Dealer,Manual,First Owner,5,78.9,kmpl,20.36,1197,12,5.897410256410256
2555,Hyundai,2016,950000,38600,Diesel,Dealer,Manual,First Owner,5,126.2,kmpl,19.67,1582,9,24.61139896373057
2557,Hyundai,2017,975000,48698,Diesel,Dealer,Manual,First Owner,5,126.2,kmpl,19.67,1582,8,20.0213561131874
2558,Maruti,2018,445000,32995,Petrol,Dealer,Automatic,First Owner,5,81.8,kmpl,20.52,1197,7,13.486891953326262
2559,Tata,2018,539000,60000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.95,1248,7,8.983333333333333
2562,Renault,2015,550000,130000,Diesel,Individual,Manual,Second Owner,5,83.8,kmpl,20.45,1461,10,4.230769230769231
2563,Volkswagen,2011,330000,120000,Diesel,Individual,Manual,First Owner,5,73.9,kmpl,22.07,1199,14,2.75
2564,Hyundai,2014,220000,80000,Petrol,Individual,Manual,Third Owner,5,55.2,kmpl,21.1,814,11,2.75
2566,Maruti,2007,150000,75000,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,18,2.0
2569,Maruti,2009,170000,90000,Petrol,Individual,Manual,Second Owner,5,46.3,kmpl,19.7,796,16,1.8888888888888888
2577,Toyota,2018,730000,90000,Diesel,Individual,Manual,First Owner,5,67.05,kmpl,23.59,1364,7,8.11111111111111
2578,Tata,2016,320000,120000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.95,1248,9,2.6666666666666665
2584,Hyundai,2014,300000,30000,Petrol,Individual,Manual,Second Owner,5,78.9,kmpl,20.36,1197,11,10.0
2586,Maruti,2016,562000,25339,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,9,22.17924937842851
2587,Hyundai,2014,250000,10000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,11,25.0
2588,Tata,2017,484999,35000,Diesel,Individual,Manual,First Owner,5,88.7,kmpl,20.65,1248,8,13.857114285714285
2589,Hyundai,2013,280000,35000,Petrol,Individual,Manual,Second Owner,5,78.9,kmpl,20.36,1197,12,8.0
2590,Maruti,2015,571000,68000,Diesel,Individual,Manual,Second Owner,7,88.76,kmpl,20.77,1248,10,8.397058823529411
2595,Tata,2012,175000,60000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.3,1248,13,2.9166666666666665
2596,Ford,2011,204999,70000,Diesel,Individual,Manual,Second Owner,5,68.0,kmpl,20.0,1399,14,2.9285571428571426
2601,Mahindra,2015,445000,62000,Diesel,Dealer,Manual,First Owner,7,74.96,kmpl,21.0,1498,10,7.17741935483871
2606,Hyundai,2016,819999,39000,Diesel,Dealer,Manual,First Owner,5,126.2,kmpl,19.67,1582,9,21.025615384615385
2607,Hyundai,2016,825000,39000,Diesel,Dealer,Manual,First Owner,5,88.7,kmpl,21.38,1396,9,21.153846153846153
2608,Ford,2015,599000,92651,Diesel,Dealer,Manual,First Owner,5,98.96,kmpl,21.7,1498,10,6.4651218011678235
2616,Hyundai,2013,165000,45000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,12,3.6666666666666665
2619,Maruti,2016,470000,23700,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.4,1197,9,19.831223628691983
2621,Renault,2017,900000,50000,Diesel,Individual,Manual,First Owner,5,108.45,kmpl,20.37,1461,8,18.0
2623,Hyundai,2017,715000,60000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,21.19,1396,8,11.916666666666666
2628,Ford,2014,300000,80000,Diesel,Individual,Manual,First Owner,5,68.05,kmpl,20.0,1399,11,3.75
2630,Hyundai,2016,380000,80000,Petrol,Individual,Manual,First Owner,5,68.05,kmpl,19.81,1086,9,4.75
2632,Hyundai,2014,351000,25000,Petrol,Individual,Manual,First Owner,5,78.9,kmpl,20.36,1197,11,14.04
2642,Maruti,2020,350000,5000,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.05,796,5,70.0
2644,Hyundai,2015,535000,80000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,10,6.6875
2646,Hyundai,2016,280000,19000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,9,14.736842105263158
2647,Maruti,2019,650000,33000,Petrol,Individual,Automatic,First Owner,5,81.8,kmpl,21.21,1197,6,19.696969696969695
2649,Hyundai,2020,360000,65000,Petrol,Individual,Manual,Second Owner,5,81.86,kmpl,20.14,1197,5,5.538461538461538
2651,Volkswagen,2017,575000,40000,Diesel,Individual,Manual,First Owner,5,108.62,kmpl,21.66,1498,8,14.375
2656,Maruti,2016,325000,50000,Petrol,Individual,Manual,First Owner,5,67.04,kmpl,20.51,998,9,6.5
2657,Maruti,2016,250000,20000,Petrol,Individual,Manual,First Owner,5,47.3,kmpl,22.74,796,9,12.5
2663,Renault,2014,425000,69000,Diesel,Dealer,Manual,First Owner,5,83.8,kmpl,19.87,1461,11,6.159420289855072
2666,Maruti,2016,500000,22947,Petrol,Individual,Manual,First Owner,5,81.8,kmpl,20.4,1197,9,21.789340654551793
2667,Hyundai,2013,300000,30000,Petrol,Individual,Manual,Second Owner,5,78.9,kmpl,20.36,1197,12,10.0
2668,Hyundai,2016,270000,7672,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,9,35.19290928050052
2669,Maruti,2010,160000,36659,Petrol,Individual,Manual,First Owner,5,46.3,kmpl,19.7,796,15,4.3645489511443305
2674,Maruti,2009,160000,70000,Petrol,Individual,Manual,Third Owner,5,46.3,kmpl,19.7,796,16,2.2857142857142856
2675,Ford,2012,220000,100000,Diesel,Individual,Manual,Second Owner,5,68.0,kmpl,20.0,1399,13,2.2
2676,Hyundai,2017,670000,48000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,8,13.958333333333334
2677,Hyundai,2018,780000,35000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,7,22.285714285714285
2678,Maruti,2017,515000,23000,Petrol,Individual,Manual,First Owner,5,83.1,kmpl,21.4,1197,8,22.391304347826086
2679,Hyundai,2017,800000,14000,Diesel,Individual,Manual,First Owner,5,88.73,kmpl,22.54,1396,8,57.142857142857146
2681,Hyundai,2013,200000,60000,Petrol,Individual,Manual,Second Owner,5,55.2,kmpl,21.1,814,12,3.3333333333333335
2683,Maruti,2013,250000,35000,Petrol,Individual,Manual,First Owner,5,67.1,kmpl,20.92,998,12,7.142857142857143
2686,Renault,2012,250000,120000,Diesel,Individual,Manual,Third Owner,5,78.0,kmpl,21.8,1461,13,2.0833333333333335
2689,Maruti,2014,650000,68000,Diesel,Individual,Manual,First Owner,5,74.0,kmpl,22.9,1248,11,9.558823529411764
2690,Honda,2016,950000,60000,Diesel,Individual,Manual,First Owner,7,98.6,kmpl,21.9,1498,9,15.833333333333334
2696,Hyundai,2016,300000,35000,Petrol,Individual,Manual,First Owner,5,55.2,kmpl,21.1,814,9,8.571428571428571
2697,Tata,2017,493000,40000,Petrol,Individual,Manual,First Owner,5,84.0,kmpl,20.3,1199,8,12.325
2701,Ford,2010,185000,124316,Diesel,Dealer,Manual,Second Owner,5,68.0,kmpl,20.0,1399,15,1.4881431191479777
2702,Mahindra,2019,1225000,6544,Diesel,Individual,Manual,First Owner,5,115.0,kmpl,20.0,1497,6,187.19437652811735
2709,Hyundai,2008,130000,30000,Petrol,Individual,Manual,Second Owner,5,68.05,kmpl,19.81,1086,17,4.333333333333333
2712,Maruti,2019,685000,19000,Petrol,Individual,Automatic,First Owner,5,83.1,kmpl,21.4,1197,6,36.05263157894737
2713,Maruti,2020,399000,5000,CNG,Individual,Manual,First Owner,5,61.7,km/kg,21.94,1196,5,79.8
2716,Maruti,2012,450000,97000,Diesel,Individual,Manual,Third Owner,5,74.0,kmpl,22.9,1248,13,4.639175257731959
2719,Ford,2012,320000,103994,Diesel,Individual,Manual,Fourth & Above Owner,5,68.0,kmpl,20.0,1399,13,3.077100601957805
2722,Maruti,2011,350000,115000,Diesel,Individual,Manual,Fourth & Above Owner,5,88.8,kmpl,21.5,1248,14,3.0434782608695654
2723,Tata,2012,285000,178000,Diesel,Individual,Manual,Second Owner,5,74.0,kmpl,22.3,1248,13,1.601123595505618
